# 20151008: Exploring distributed rep of inputs
file,ADDEND_MATRIX_OFFBY1_DELTA,N_PROBLEMS,SNS84,BASE-P/R/C,ADULT
_20151008102303_,0.5,1000
_20151008102303_,0.5,1000
_20151008102303_,0.5,1000
_20151008102303_,1.0,1000
_20151008102303_,1.0,1000
_20151008102303_,1.0,1000
_20151008103722_,1.0,10000,0.76773876,-0.10560839,0.9921715
_20151008103702_,0.0,10000,0.74639666,-0.10072711,0.9581261
_20151008102303_,0.0,1000
_20151008102303_,0.0,1000
_20151008102303_,0.0,1000
